"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4281333";"";"None";"198.31";"0";"3.77";"S15";"CCCCCCCCC/C=C/C(=O)O";"Activity";"'='";"93.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"93.0"
"CHEMBL4461933";"";"None";"233.31";"0";"3.30";"10";"O=C(CCC1CCCC1)Nc1ccc(O)cc1";"Activity";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"0.0"
"CHEMBL4541758";"";"None";"221.30";"0";"3.30";"4";"CCCCCCC(=O)Nc1ccc(O)cc1";"Activity";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"8.0"
"CHEMBL5189883";"";"None";"329.38";"0";"3.37";"13";"C/C=C/c1cnc(C(=O)NCCOC)cc1Nc1ccccc1F";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5130423";"Inhibition of human 20s proteasome";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5126622";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"";"";"10000.0"
"CHEMBL5196715";"";"None";"369.40";"0";"2.51";"3";"Cc1ccc2nc(C(=O)NC[C@@H](O)CO)cc(Nc3ccccc3F)c2c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5130423";"Inhibition of human 20s proteasome";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5126622";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"";"";"10000.0"
"CHEMBL5183805";"";"None";"711.91";"1";"4.38";"41";"C[C@@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](CC(=O)NCC(C)(C)C)NC(=O)N1CCC(C(=O)N(C)c2cccnc2)CC1)c1ccccc1";"IC50";"'='";"99.76";"nM";"7.00";"";"";"UO_0000065";"9.83";"0.18";"2.62";"4.58";"0";"CHEMBL5159800";"Inhibition of chymotrypsin-like activity of human 20S proteasome using Suc-Leu Leu-Val-Tyr-AMC as substrate preincubated for 15 mins followed by substrate addition measured by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154760";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.25 hr";"INHIBITOR";"";"99.76"
"CHEMBL4102324";"";"None";"724.33";"1";"4.51";"A19";"CC(C)(C)CNC(=O)C[C@H](NC(=O)N1CCC(C(=O)Nc2nccs2)CC1)C(=O)N[C@@H](CCc1ccccc1)C(=O)NCc1ccccc1Cl";"IC50";"'='";"0.92";"nM";"9.04";"";"";"UO_0000065";"12.48";"0.25";"4.53";"5.59";"0";"CHEMBL5159800";"Inhibition of chymotrypsin-like activity of human 20S proteasome using Suc-Leu Leu-Val-Tyr-AMC as substrate preincubated for 15 mins followed by substrate addition measured by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154760";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.25 hr";"INHIBITOR";"";"0.92"
"CHEMBL5179570";"";"None";"750.99";"2";"5.69";"43";"CCN(C(=O)C1CCN(C(=O)N[C@@H](CC(=O)NCC(C)(C)C)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@@H]2CCCc3ccccc32)CC1)c1ccccc1";"IC50";"'='";"8.39";"nM";"8.08";"";"";"UO_0000065";"10.75";"0.20";"2.39";"5.77";"0";"CHEMBL5159800";"Inhibition of chymotrypsin-like activity of human 20S proteasome using Suc-Leu Leu-Val-Tyr-AMC as substrate preincubated for 15 mins followed by substrate addition measured by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154760";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.25 hr";"INHIBITOR";"";"8.39"
"CHEMBL5189005";"";"None";"381.88";"1";"5.93";"5";"COC(=O)c1cccc(CN2c3ccccc3Sc3ccc(Cl)cc32)c1";"EC200";"'='";"1.9";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5166187";"Activation of human 20S proteosome at trypsin-like site assessed as substrate degradation using Boc-LLR-AMC as flurogenic substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by spectrometric analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154893";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ACTIVATOR";"";"1.9"
"CHEMBL4451493";"";"None";"269.34";"0";"4.04";"S9";"CC(C)CC(=O)Nc1cc(-c2ccccc2)ccc1O";"Activity";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"0.0"
"CHEMBL4518259";"";"None";"252.40";"1";"5.10";"13";"CCCCCC/C=C\CCCCC/C=C/C(=O)O";"Activity";"'='";"191.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4373369";"Stimulation of human 20S proteasome at 25 uM using 11 amino acid FRET peptide as substrate measured every 2 mins over 1 hr by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"191.0"
"CHEMBL5178201";"";"None";"304.80";"0";"3.82";"15";"NC(=O)CCN1c2ccccc2Sc2ccc(Cl)cc21";"EC200";"'>'";"80.0";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5166189";"Activation of human 20S proteosome at chymotrypsin like site assessed as substrate degradation using Suc-LLVY-AMC as flurogenic substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by spectrometric analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154893";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"";"";"80.0"
"CHEMBL5189005";"";"None";"381.88";"1";"5.93";"5";"COC(=O)c1cccc(CN2c3ccccc3Sc3ccc(Cl)cc32)c1";"FC";"'='";"6.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL5166190";"Activation of human 20S proteosome at chymotrypsin like site assessed as maximum fold change in substrate degradation using Suc-LLVY-AMC as flurogenic substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by spectrometric analysis relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154893";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ACTIVATOR";"";"6.0"
"CHEMBL15611";"OLEIC ACID ANILIDE";"None";"357.58";"1";"7.66";"1";"CCCCCCCC/C=C\CCCCCCCC(=O)Nc1ccccc1";"Activity";"'='";"159.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5107497";"Stimulation of human 20S proteasome assessed as increase in proteasome activity at 25 uM and measured upto 60 mins using FRET peptide as substrate by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5104206";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"Dose = 25.0 microM | TIME <= 1.0 hr";"ACTIVATOR";"";"159.0"
"CHEMBL5183532";"";"None";"349.60";"1";"7.08";"19";"CCCCCCCC/C=C\CCCCCCCC(=O)NC1CCCC1";"Activity";"'='";"218.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5107497";"Stimulation of human 20S proteasome assessed as increase in proteasome activity at 25 uM and measured upto 60 mins using FRET peptide as substrate by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5104206";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"Dose = 25.0 microM | TIME <= 1.0 hr";"ACTIVATOR";"";"218.0"
"CHEMBL5207153";"";"None";"377.66";"1";"7.72";"23";"CCCCCCCC/C=C\CCCCCCCC(=O)N[C@H]1CC[C@H](C)CC1";"Activity";"'='";"118.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5107497";"Stimulation of human 20S proteasome assessed as increase in proteasome activity at 25 uM and measured upto 60 mins using FRET peptide as substrate by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5104206";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"Dose = 25.0 microM | TIME <= 1.0 hr";"ACTIVATOR";"";"118.0"
"CHEMBL5183698";"";"None";"385.64";"1";"7.65";"16";"CCCCCCCC/C=C\CCCCCCCC(=O)NCc1cccc(C)c1";"Activity";"'='";"183.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5107497";"Stimulation of human 20S proteasome assessed as increase in proteasome activity at 25 uM and measured upto 60 mins using FRET peptide as substrate by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5104206";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"Dose = 25.0 microM | TIME <= 1.0 hr";"ACTIVATOR";"";"183.0"
"CHEMBL5193892";"";"None";"385.64";"1";"7.65";"15";"CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccccc1C";"Activity";"'='";"107.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5107497";"Stimulation of human 20S proteasome assessed as increase in proteasome activity at 25 uM and measured upto 60 mins using FRET peptide as substrate by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5104206";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"Dose = 25.0 microM | TIME <= 1.0 hr";"ACTIVATOR";"";"107.0"
"CHEMBL5180453";"";"None";"381.88";"1";"5.93";"2";"COC(=O)c1ccc(CN2c3ccccc3Sc3ccc(Cl)cc32)cc1";"EC200";"'='";"2.6";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5166187";"Activation of human 20S proteosome at trypsin-like site assessed as substrate degradation using Boc-LLR-AMC as flurogenic substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by spectrometric analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154893";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ACTIVATOR";"";"2.6"
"CHEMBL4876920";"";"None";"384.25";"None";"None";"12e";"CCC[C@@H](NC(=O)c1cnccn1)C(=O)N[C@@H](CCc1ccccc1)B(O)O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4823872";"Inhibition of human erythrocytes 20S proteasome using QXL520-YRGITCSGRQK(5-FAM)-NH2 fluorogenic peptide as substrate preincubated for 10 mins followed by substrate addition and measured after 60 mins by HTRF assay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4823253";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.167 hr";"";"";"10.0"
"CHEMBL4864108";"";"None";"432.29";"None";"None";"11e";"O=C(N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)B(O)O)c1cnccn1";"IC50";"'='";"262.0";"nM";"6.58";"";"";"UO_0000065";"15.23";"None";"None";"None";"0";"CHEMBL4823872";"Inhibition of human erythrocytes 20S proteasome using QXL520-YRGITCSGRQK(5-FAM)-NH2 fluorogenic peptide as substrate preincubated for 10 mins followed by substrate addition and measured after 60 mins by HTRF assay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4823253";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.167 hr";"INHIBITOR";"";"0.262"
"CHEMBL4460323";"";"None";"668.86";"1";"3.53";"11h";"CC(C)C[C@H](NC(=O)N1CCC(C(=O)Nc2nccs2)CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4423880";"Inhibition of human 20S proteasome at 1 nM preincubated for 30 mins followed by substrate addition relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"Active";""
"CHEMBL451887";"CARFILZOMIB";"4.0";"719.92";"1";"2.58";"Carfilzomib";"CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4423880";"Inhibition of human 20S proteasome at 1 nM preincubated for 30 mins followed by substrate addition relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"Active";""
"CHEMBL4443333";"";"None";"696.29";"1";"4.27";"6b";"CC(C)C[C@H](NC(=O)N1CCC(NC(=O)c2ccc(Cl)cc2)CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"'='";"14.5";"nM";"7.84";"";"";"UO_0000065";"11.26";"0.22";"3.57";"5.25";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"14.5"
"CHEMBL451887";"CARFILZOMIB";"4.0";"719.92";"1";"2.58";"CFZ; 18";"CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"'<'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4199261";"Inhibition of 20S proteasome activity in human ANBL-6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4196096";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"10.0"
"CHEMBL4864661";"";"None";"578.58";"1";"3.19";"16";"CSC[C@H](NC(=O)c1cc(Cl)ccc1Cl)C(=O)N[C@@H](CSC)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"'='";"15.8";"nM";"7.80";"";"";"UO_0000065";"13.48";"0.30";"4.61";"6.67";"0";"CHEMBL4822825";"Inhibition of chymotrypsin-like activity of human 20S proteasome using Suc-Leu-Leu-Val-Tyr-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 1 hr by fluorescence based spectrofluorimeter assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4819132";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"15.8"
"CHEMBL5193740";"";"None";"392.03";"1";"8.32";"4";"CCCCCCCC/C=C\CCCCCCCC(=O)Nc1ccc(Cl)cc1";"Activity";"'='";"144.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5107497";"Stimulation of human 20S proteasome assessed as increase in proteasome activity at 25 uM and measured upto 60 mins using FRET peptide as substrate by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5104206";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"Dose = 25.0 microM | TIME <= 1.0 hr";"ACTIVATOR";"";"144.0"
"CHEMBL1223510";"";"None";"371.61";"1";"7.34";"7";"CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccccc1";"Activity";"'='";"208.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5107497";"Stimulation of human 20S proteasome assessed as increase in proteasome activity at 25 uM and measured upto 60 mins using FRET peptide as substrate by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5104206";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"Dose = 25.0 microM | TIME <= 1.0 hr";"ACTIVATOR";"";"208.0"
"CHEMBL5207458";"";"None";"439.61";"1";"8.36";"14";"CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(C(F)(F)F)cc1";"Activity";"'='";"92.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5107497";"Stimulation of human 20S proteasome assessed as increase in proteasome activity at 25 uM and measured upto 60 mins using FRET peptide as substrate by FRET assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5104206";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"Dose = 25.0 microM | TIME <= 1.0 hr";"ACTIVATOR";"";"92.0"
"CHEMBL181025";"";"None";"595.70";"1";"3.59";"TP-103";"CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)Cc1ccc2ccccc2c1)C(=O)NC(C=O)Cc1ccc(O)cc1";"IC50";"'='";"4700.0";"nM";"5.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL837922";"Inhibitory concentration to inhibit the PGPH activity of 20S proteasome prepared from human leukemia HL-60 cells was determined";"F";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1143504";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307654";"";"";"";"4.7"
"CHEMBL178839";"";"None";"525.65";"1";"2.77";"TP-105";"CCCCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NC(C=O)Cc1ccc(O)cc1)C(C)C";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL837922";"Inhibitory concentration to inhibit the PGPH activity of 20S proteasome prepared from human leukemia HL-60 cells was determined";"F";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1143504";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307654";"";"";"";"20.0"
"CHEMBL4850826";"";"None";"370.22";"None";"None";"12f";"CCC[C@@H](NC(=O)c1cnccn1)C(=O)N[C@@H](Cc1ccccc1)B(O)O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4823872";"Inhibition of human erythrocytes 20S proteasome using QXL520-YRGITCSGRQK(5-FAM)-NH2 fluorogenic peptide as substrate preincubated for 10 mins followed by substrate addition and measured after 60 mins by HTRF assay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4823253";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.167 hr";"";"";"10.0"
"CHEMBL2371767";"";"None";"540.66";"1";"1.36";"TP-111";"COc1ccc(C[C@@H](C=O)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CN(C)C)C(C)C)cc1";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL874816";"Inhibitory concentration to inhibit chymotrypsin-like activity of 20S proteasome prepared from human leukemia HL-60 cells was determined";"F";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1143504";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307654";"";"";"";"1.2"
"CHEMBL5429067";"";"None";"734.81";"1";"2.78";"5";"CC(=O)N[C@H]1Cc2ccc([N+](=O)[O-])c(c2)Oc2ccc3c(c2)C(C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)[C@@]2(C)CO2)NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N3";"IC50";"'='";"52500.0";"nM";"4.28";"";"";"UO_0000065";"5.82";"0.11";"1.50";"1.88";"0";"CHEMBL5338552";"Inhibition of human 20S proteasome PGPH-like activity using Cbz-LLE-AMC as a fluorogenic substrate measured every 20 seconds for 10 mins by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5335865";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"52.5"
